0.43096,0.0010174,0.4235,0.098206,0.39778,0.14537,2.6969,2.0649,0.3898,0.01942,0.53967,0.078391,1.4166,0.18904,0.42548,3.2246,0.29403,1.65,0.90964,1.0448,2.7257
0.15897,0.0010267,0.42339,3.3091,2.5477,0.51102,0.10546,0.2677,0.095702,0.58394,0.016756,0.094927,0.032503,1.0831,1.0922,0.063486,0.051235,0.22619,0.025714,1.7584,0.29115
2.3048,0.0012716,0.42337,0.92707,0.090508,1.8104,2.2269,0.09261,0.5808,0.20753,0.62006,0.51211,1.3344,0.38905,1.2363,0.32761,2.7839,1.0527,0.36625,0.065584,0.74642
2.007,0.0011261,0.42129,0.22317,1.8864,0.60137,2.8749,3.1411,0.099524,1.5545,0.44942,0.18786,0.5178,0.98444,2.1485,0.37135,1.5781,0.51628,0.51811,0.94563,0.14365
0.34842,0.00079491,0.42453,0.27273,0.063341,5.2946,1.5644,0.76812,1.1615,0.60084,0.21111,1.2284,1.2801,0.39263,0.21595,0.55624,1.8233,0.084994,2.214,0.062095,1.2307
1.1299,0.00099725,0.41954,0.18959,0.081187,1.1979,0.17326,0.23331,0.35565,0.31109,0.74322,1.9378,2.1707,1.6458,0.38222,1.2098,2.4821,0.81145,1.2281,0.69143,0.17898
0.24959,0.0014734,0.42134,2.0385,1.3355,3.6838,0.50915,0.71527,1.122,0.067615,1.6487,1.4243,1.065,0.51279,0.65401,1.1798,0.30156,0.49092,3.257,1.6334,0.091901
0.27608,0.00097217,0.42249,0.89868,0.90904,1.6096,1.4085,0.47513,0.034543,0.34288,5.5676,1.8678,1.8556,0.55252,0.045827,0.31641,0.21826,0.83419,1.1402,0.060306,1.1255
1.2341,0.0011824,0.41833,0.52126,0.67995,0.89569,0.94767,2.6912,2.5601,0.12709,0.14745,0.98887,1.1397,0.54289,1.239,1.1371,0.15205,0.074738,0.50169,0.054751,1.3632
2.1476,0.00095352,0.42037,0.53383,0.37871,0.19436,0.29216,1.3292,0.39374,0.20339,0.37088,1.6751,0.57707,0.22994,1.6306,2.1266,0.33862,0.61455,0.13215,0.43017,0.68891
0.32825,0.0012471,0.42412,0.58339,0.27248,0.93776,0.069716,1.6687,0.50671,0.83947,0.75905,0.78769,0.34027,1.5782,0.75277,1.1292,0.15021,0.37353,6.1447,1.0367,2.7923
0.57538,0.0011549,0.42349,0.37004,0.56321,2.1769,4.4712,1.0634,1.0582,0.86973,0.23916,0.49216,0.55778,0.18279,0.83473,0.4614,0.6282,2.0966,0.33996,2.6343,0.94081
0.13416,0.00087848,0.4213,1.1225,0.29874,0.40974,0.19368,0.035382,0.55528,2.5236,0.97249,0.28953,0.15448,0.52849,0.19147,1.5652,1.2685,1.1785,0.77555,1.0068,0.22573
0.66785,0.00066663,0.4201,0.045964,1.9157,1.0206,3.3358,0.28189,0.095006,0.23311,0.079241,1.5339,0.12768,0.052418,0.58566,0.14638,0.43024,0.2563,0.54054,0.32922,0.32083
0.42081,0.00084991,0.42361,0.63912,0.25848,0.34401,1.0078,2.3027,0.0056714,0.13622,0.35246,0.31309,2.3101,0.28763,1.5411,0.13239,0.62672,1.1497,0.71168,1.4484,1.8586
0.071723,0.00092532,0.42178,0.96806,0.90766,1.8003,0.6072,0.12774,0.91861,0.13162,1.4299,0.1917,1.9481,0.11426,0.56557,1.2872,1.5376,1.9233,6.6515,0.32221,2.3993
1.4916,0.0011378,0.42495,0.74967,0.16326,4.5065,0.58425,0.74856,0.17018,0.63001,0.82424,0.62343,0.12152,2.419,0.11049,5.5944,0.12938,0.83576,3.1863,2.4501,0.73735
1.1872,0.0011409,0.42328,1.4004,0.88094,1.2739,1.0375,2.8956,0.13682,1.756,0.19948,0.68826,0.59833,0.58066,0.54322,0.16907,0.53694,0.22385,0.7784,0.4395,2.0001
1.1945,0.00096729,0.42097,0.64466,3.0289,1.0732,0.65111,0.73325,1.6879,0.051699,0.74596,0.17119,0.9285,0.035104,0.23906,0.62357,1.5317,1.8779,0.95534,1.4181,1.3711
0.022888,0.00072119,0.42301,0.19611,0.84154,0.5042,1.1612,0.45328,3.1551,1.5008,0.66481,0.48792,3.3735,0.19827,0.817,2.8955,0.039877,0.067802,0.040675,3.6217,0.63669
1.1916,0.00099619,0.42332,0.81653,0.41312,1.193,1.0957,0.18119,0.21867,0.3592,0.91188,0.14672,0.88064,1.1564,0.89991,0.61148,0.62372,1.9839,0.034618,0.24897,2.012
2.5384,0.00067657,0.42175,0.53919,2.1253,0.67805,0.35357,0.57922,0.11108,0.27746,0.3697,0.49881,1.084,3.6593,9.4306,0.23618,0.27405,0.42078,0.70638,3.0798,0.20779
1.4734,0.0011418,0.42324,1.5147,0.29233,0.036436,0.042547,0.1792,0.17186,0.45486,1.2036,0.22754,1.7305,2.0752,2.3984,0.42797,0.74415,0.25419,3.9615,0.16218,0.31804
0.30746,0.00094489,0.42288,0.68279,0.81761,1.7439,1.0864,1.4536,0.38811,0.43253,1.4937,1.693,0.27228,0.1783,0.51572,1.5004,1.118,0.0060938,3.9566,0.012501,0.64405
1.4939,0.0012414,0.42383,1.2129,0.63334,1.6317,0.10394,0.19644,1.1309,2.9605,1.2122,0.23069,0.57241,3.162,0.488,2.0741,3.0993,2.0582,0.26983,5.6862,2.7295
0.76472,0.00078357,0.42543,1.2403,0.039893,1.4734,0.33361,4.1409,0.27506,2.2245,0.89712,0.29476,1.3088,1.6874,0.72237,0.89104,0.36233,1.0462,0.51704,1.1216,0.29288
0.38707,0.0010304,0.42035,0.020537,0.43478,0.51746,0.31149,0.12408,3.7578,0.10778,0.04379,0.51637,1.374,1.1267,0.11361,2.0495,1.8115,1.2048,0.38098,0.58543,5.0101
0.86386,0.00067543,0.4216,0.76888,2.6467,0.2105,0.46544,0.077121,3.5205,1.5038,0.15068,1.5477,0.6581,1.3342,1.9693,0.67609,0.58089,0.70577,0.26402,0.346,2.0865
0.35046,0.00059716,0.41924,1.8675,0.48781,1.5313,1.3027,0.023863,1.0819,0.46618,0.046404,1.5396,0.90875,0.37514,0.47664,3.1244,4.2047,0.31304,1.5376,0.6983,0.5643
0.80563,0.00080567,0.42258,1.0832,0.0088883,0.69012,2.0739,0.46702,3.2498,0.077824,1.2619,0.59837,1.6942,0.26415,0.042972,0.28559,0.30641,0.72709,0.057743,0.080044,0.88156
0.22632,0.0009249,0.42245,2.7959,0.23675,0.8139,1.6066,0.67469,0.39469,0.12767,0.035422,0.36429,0.6051,2.2346,2.1626,0.66532,1.2143,1.3619,2.7435,1.6997,0.41325
0.25974,0.00091545,0.42127,0.27341,0.45855,0.46896,2.2114,3.4122,0.26197,0.023415,0.19505,0.025218,0.41381,0.10968,0.062054,3.9683,0.39759,0.56571,1.3929,1.018,0.53282
2.1486,0.0011553,0.42064,0.52731,3.0637,0.088076,0.23939,0.49349,1.7095,0.31181,1.3002,0.35882,0.24777,0.9095,0.35844,0.42359,0.9698,4.8091,5.1481,0.2987,1.0876
0.099135,0.0011244,0.42062,0.90758,0.091929,0.69216,0.26722,0.61172,0.84084,2.1742,0.60673,0.34129,0.53508,1.4479,4.9271,0.09232,0.30825,2.6494,1.7088,1.3562,1.1733
0.8517,0.0010672,0.42275,0.19596,0.49695,0.7703,1.7557,0.17021,0.87397,2.8289,0.10366,0.46433,2.2739,1.2127,0.072367,0.80426,0.34863,0.86455,0.47274,1.2987,0.272
2.2669,0.0015635,0.42455,11.13,2.9773,1.093,3.6886,0.61962,1.6272,1.0189,1.0889,1.6389,3.1474,0.10639,1.3812,0.13963,0.10393,0.41307,0.16212,0.74865,2.5424
2.4982,0.0012256,0.42391,4.6192,0.20856,1.9762,0.41656,1.0281,0.25848,0.12949,1.1957,0.057562,0.2879,0.46012,0.75243,0.6848,0.4829,0.065131,3.6132,1.3059,0.013879
0.63739,0.00076655,0.42274,2.2026,0.6776,0.64501,0.71778,0.6652,0.17382,0.10015,1.2231,0.16807,4.2164,3.1673,0.30312,2.1851,0.67271,0.95847,1.6467,0.50164,2.2855
0.19502,0.0010082,0.42545,1.0474,0.11552,0.34251,1.3384,0.57666,1.4147,1.3477,0.08148,2.3617,0.39736,1.9733,0.4068,0.17648,0.15342,1.0646,0.33844,1.654,0.68092
0.42656,0.00095624,0.41939,1.6286,1.6555,0.043091,0.25564,0.90322,2.4172,0.083741,0.16036,0.33139,0.84645,0.52593,0.68078,0.0011708,1.7521,1.0643,0.0052385,2.4379,1.4389
1.2179,0.00099591,0.42349,0.47289,0.37042,1.8985,0.092273,0.54923,1.2686,0.25019,2.991,2.5383,0.16207,0.60623,0.33288,0.90373,3.3687,1.2551,0.58854,0.26456,1.6202
1.7741,0.0014728,0.42231,0.59766,2.7074,0.9462,1.0287,0.13349,0.19335,0.53112,0.8261,0.41661,0.44666,0.77854,0.24635,0.39074,0.70148,0.86899,0.52181,0.91778,0.56004
0.24914,0.00067719,0.42266,3.254,0.51481,0.75077,0.57174,1.9031,1.652,0.073169,0.46171,0.63764,0.3227,0.89768,0.067682,1.3051,0.4841,1.4252,0.30272,0.071804,0.82378
0.91648,0.0010049,0.42193,0.40557,0.44541,0.19172,0.66274,0.62414,0.49963,0.021355,1.0864,0.32957,0.46014,0.30713,0.099358,1.3011,2.2398,1.8048,0.43249,2.4147,0.61525
0.084268,0.00063081,0.4239,1.2572,0.044026,4.233,2.0423,0.055673,0.74523,0.79703,0.50056,0.42182,0.49419,0.55523,0.67912,0.45708,0.18487,2.0358,1.2179,1.0021,1.9341
2.2974,0.00098973,0.4202,0.98787,0.91926,0.68022,0.12326,1.5272,1.006,0.81762,1.4648,2.5495,1.8589,0.43911,0.87505,0.21939,1.0264,0.61262,0.41462,0.60377,1.1186
1.2482,0.0016311,0.42601,0.33374,0.28057,0.24284,0.64462,0.24912,1.725,7.1233,0.31091,0.27328,0.073827,1.3994,0.52924,0.69768,2.1753,0.35892,1.3273,0.94536,0.073757
0.34354,0.0014088,0.42317,0.43349,0.64352,0.39725,0.35744,0.41954,0.23278,0.43744,0.32966,1.7859,1.7996,0.68037,0.42115,2.1155,0.21086,0.43481,3.3759,0.050535,0.00060282
0.26042,0.00095858,0.42098,0.91737,0.022085,1.179,0.98998,2.8633,1.5899,0.070485,0.16412,4.3188,1.0018,0.13754,0.24626,0.34338,0.20632,0.088287,1.7228,1.5722,0.22319
0.046015,0.0011442,0.42318,1.0019,0.16399,1.0499,2.4465,0.81277,2.5611,0.16319,0.59039,0.96082,0.35643,2.9455,0.24298,1.3285,0.47769,1.0855,3.2116,0.90735,0.24899
0.92361,0.0011512,0.424,0.45676,0.069406,0.48401,0.97137,0.11006,0.41008,1.2617,3.2128,0.49474,0.15061,0.7999,0.51796,2.6556,0.75689,0.022907,0.047999,0.15356,0.30209
1.4497,0.0011352,0.42133,0.31073,0.43841,0.31497,0.30669,0.24104,0.98978,1.4766,0.20506,0.75091,0.36046,0.9307,1.1399,1.0677,0.90519,1.9266,0.81996,0.085959,0.97933
1.5064,0.00086359,0.42388,0.53964,0.74158,0.40873,0.68809,0.25258,3.7816,4.3214,2.3714,0.58152,0.22149,2.8496,0.17154,0.2166,1.1271,0.34007,1.4084,0.88606,0.22126
2.8968,0.0010374,0.42282,2.0571,0.4666,0.27123,1.0817,0.38827,0.037694,0.27783,2.8579,2.0176,2.2414,1.1606,1.859,1.6669,0.034,0.040044,0.22303,0.53013,0.73321
1.0672,0.0010896,0.42305,1.6222,0.53049,2.8536,0.79246,0.78483,1.6551,0.062458,0.37447,2.1129,0.38919,0.35466,0.88247,0.4664,1.6806,0.056611,0.090281,0.77152,1.278
0.83291,0.00078222,0.42252,1.1979,0.18713,1.9252,0.02123,0.0047344,0.34074,0.50583,0.64159,0.67583,0.0033898,0.26957,1.3917,0.70236,1.2261,1.3948,0.40706,0.63216,0.014938
0.53512,0.0011135,0.42263,0.48729,0.80675,0.21232,1.2919,3.3204,0.34373,1.1573,2.5436,0.76648,0.11154,1.3617,0.48743,0.66579,0.14623,0.56625,1.0419,0.72811,1.5602
0.10884,0.0012908,0.42346,0.049081,0.42758,1.5204,0.78484,2.5215,1.7347,0.55689,2.9578,1.3082,0.46205,0.070782,0.44214,0.29608,0.7617,2.0902,1.5136,0.22066,1.4279
0.39805,0.00070348,0.42492,0.27547,0.1298,0.89518,2.2945,0.2533,0.33326,0.2009,2.6452,1.3599,0.74605,0.80308,0.19602,0.29894,0.74946,0.029251,1.5384,0.73543,0.66093
0.35386,0.0010525,0.42188,0.1217,1.3236,0.98676,3.204,2.5444,0.39739,3.023,1.3138,0.8804,1.9416,2.0365,1.0012,0.59573,0.35995,0.66236,0.3596,0.027317,1.52
1.4667,0.0011656,0.42668,0.39423,1.7655,0.23214,2.4094,2.5516,0.84472,0.2594,0.81063,0.10232,0.79245,0.67044,0.13425,2.5979,3.2133,1.5391,0.34526,0.92382,0.50819
0.24567,0.00080407,0.42249,3.1865,0.053338,2.7881,0.20163,0.4147,0.33974,2.413,1.8458,1.7385,0.9893,0.90241,0.7089,3.3753,0.52143,0.89961,3.1588,0.34355,1.0589
0.91458,0.001009,0.4241,1.4789,1.1341,0.61189,2.2108,0.20307,0.25912,0.074144,0.37012,0.28836,1.6016,0.43757,0.44731,0.525,0.027654,3.4481,0.75258,1.0107,0.13436
2.4387,0.0012202,0.42249,1.0735,2.1283,0.29574,0.7705,0.22301,0.67459,0.87542,0.31056,2.2041,6.8351,1.2226,0.7561,2.1947,0.35386,3.8211,2.843,0.50866,0.49603
0.42529,0.0014366,0.42292,1.7013,1.2891,3.2562,1.8253,1.0632,2.1689,6.0495,0.54215,2.3723,2.7865,0.12269,2.508,0.59994,0.41456,1.4418,1.116,0.93848,0.63241
0.37931,0.00088544,0.42472,0.58557,1.1269,1.1176,0.11592,0.10554,0.35489,1.1903,0.48686,2.1201,3.1426,0.10365,0.00090773,0.070247,0.89224,0.44918,0.095374,0.40646,0.30842
0.012457,0.0016723,0.42178,0.82965,0.89111,0.27638,0.90098,0.036576,1.0683,2.8021,1.3013,1.1849,3.9256,1.5515,0.38186,0.50682,1.8931,0.40333,0.30212,0.67757,0.26849
2.1418,0.00069939,0.42457,0.51274,2.0006,0.57122,0.88341,1.9556,1.2244,0.020679,0.56051,0.0021974,0.0069099,0.98292,4.2731,0.29457,0.0063361,0.10179,0.15466,0.58938,0.078215
0.1639,0.0012161,0.42077,0.018615,3.5173,1.3978,1.2959,1.5389,0.58959,1.7406,0.72787,0.68508,2.0916,0.057447,0.46279,1.3253,0.84549,0.84809,1.9359,2.2221,0.52239
1.2018,0.00057258,0.42344,0.78853,0.73323,0.43039,0.83389,0.96977,0.024905,0.91844,0.34035,0.011116,0.38266,2.777,2.8387,0.16967,0.55525,1.3835,0.71549,1.46,0.46566
0.81644,0.0010259,0.42562,0.54955,0.48566,1.5611,0.67727,0.28233,0.142,1.1247,2.1416,0.8577,1.4221,0.28476,0.47034,1.4814,0.21911,1.4329,0.35685,1.6325,0.988
0.20612,0.0014106,0.42445,0.15163,0.081352,0.59973,0.054154,0.80518,0.26309,0.55087,1.5162,0.52133,1.2922,3.1091,0.2044,0.13146,0.0068153,1.3353,1.1191,0.62824,0.41137
0.23939,0.0006692,0.42269,0.29837,0.1133,0.045165,0.55541,1.1857,1.0291,0.37852,0.91498,1.4981,1.196,0.32211,4.1101,1.5539,0.77781,0.16817,0.66582,1.5235,0.53684
0.15886,0.0010541,0.42268,1.6416,0.95024,2.7292,0.3226,0.46904,2.9404,0.29906,1.7324,0.63208,1.4631,0.98004,0.061195,4.1862,2.7696,1.5882,0.60307,0.075884,0.31315
0.29159,0.00092018,0.41873,1.8426,5.4845,0.12919,0.32294,1.7011,0.20743,0.99013,1.2216,0.13833,0.63548,0.1823,1.2823,0.58031,1.3427,0.13701,0.78258,0.024504,0.095044
0.017173,0.0010073,0.42496,0.12819,1.7811,0.32498,0.19574,0.072245,2.1347,2.948,0.16228,0.19544,0.86952,0.454,0.79937,0.24464,0.20774,0.33437,0.32119,0.010321,1.135
1.6396,0.0013391,0.42395,0.55706,1.2283,3.2475,1.1084,2.1915,1.4775,0.4955,0.31835,1.2336,0.64759,2.0545,0.75859,0.021396,1.6649,0.048885,0.60937,0.23738,0.14906
1.3776,0.0012036,0.42444,1.3448,1.5279,0.39432,0.078689,0.52729,1.8548,0.046591,3.1155,3.3449,0.9267,1.9058,0.2566,0.4806,0.56788,0.94098,0.55706,0.56349,0.98531
0.63772,0.0014097,0.42223,0.72711,0.024337,0.66723,0.26367,1.1905,0.2539,0.82571,2.7433,0.76058,0.012337,0.01657,1.4685,3.6029,1.289,0.45265,0.019152,2.5693,1.5517
0.07571,0.0011671,0.4241,0.68048,0.53536,0.17796,0.0145,0.049126,3.986,1.2343,0.31743,1.5453,1.97,0.41448,0.31541,0.60729,0.48786,0.17641,0.75087,0.085458,2.2614
1.5071,0.0010398,0.4222,0.12849,1.8308,0.59291,0.19291,0.96832,2.373,0.85148,0.075128,0.058515,1.7,0.29475,1.2029,0.5789,0.34102,0.30338,0.63277,0.068195,0.38961
0.81685,0.0011892,0.4244,0.55118,0.95852,0.01812,2.9182,0.091265,0.8889,2.9256,0.0085207,2.2269,1.08,1.982,1.3046,0.222,1.1991,0.16092,0.037911,0.077995,0.88809
0.29548,0.00095598,0.42515,0.68381,0.61765,0.65587,1.2853,0.82344,0.34025,1.4454,0.032902,0.076138,0.49502,1.7006,0.14529,0.26495,0.86228,1.9522,0.52516,1.1379,1.0707
0.097134,0.0010051,0.42461,0.98231,0.24615,3.121,1.4305,0.32615,2.4084,4.263,0.97658,0.092649,0.18061,0.45247,2.4575,0.18177,3.2897,1.0112,0.66276,0.12591,0.26732
0.3519,0.00054435,0.42048,2.2919,0.50275,1.8367,1.1613,0.43997,0.9101,0.65916,0.35197,2.2907,1.1113,0.41412,0.022208,1.3607,0.40082,0.56054,0.36852,1.4047,2.2523
1.3158,0.0014915,0.4265,0.94762,0.048332,0.39578,0.82641,2.6576,4.6285,2.696,0.27342,3.8057,0.41511,0.23626,0.10331,1.9345,0.31427,0.41144,0.72731,2.1312,0.63074
0.85884,0.0012747,0.42288,0.66556,1.9422,0.49984,0.17571,0.80623,0.95166,1.4483,1.0908,1.3807,0.78977,1.8887,0.93227,0.32065,0.37982,0.74964,3.4218,0.41074,2.1541
0.015485,0.0011854,0.42736,0.81118,0.48974,3.6664,0.094318,0.27738,0.89261,0.099635,0.48396,1.3559,0.35547,0.18301,1.1413,0.48742,0.67592,2.9117,0.35949,3.5141,0.28471
1.4942,0.0012486,0.42196,0.21687,1.3524,0.037761,1.4592,1.1788,0.048181,2.5643,1.4727,0.019899,0.67492,0.58552,1.5121,2.1401,3.3793,0.51837,0.52374,1.7038,1.9562
4.1666,0.0011729,0.42013,2.1388,4.6611,0.26659,0.46025,0.35979,1.1278,0.25542,0.19459,2.5952,0.82411,0.031265,1.3222,0.40714,0.41563,0.06308,3.0299,1.0269,0.60912
1.9236,0.0013297,0.42411,1.0663,1.2885,0.46068,1.3073,0.1975,0.46415,0.59825,1.2577,0.14703,1.8292,2.5258,0.177,0.35014,0.34824,0.52781,0.62719,0.096133,0.80093
0.26632,0.0012099,0.42522,1.2123,0.34643,1.2616,4.0149,0.31036,0.12535,1.4022,0.5418,0.38462,0.5289,2.0444,0.51473,0.80794,0.79473,0.99976,0.56414,1.2311,1.2704
0.82328,0.00062518,0.42499,0.69006,0.93671,0.98083,0.89963,0.46857,1.4851,1.0629,0.21447,0.94816,0.5848,0.81643,0.098153,0.97692,0.15871,0.51526,0.24644,0.24753,0.39013
4.0631,0.0003803,0.42498,0.34282,0.50919,2.8881,0.27672,1.7417,4.2747,1.5026,0.35866,0.031648,3.5532,0.2654,0.035728,0.92561,0.7005,0.094647,0.91955,0.7915,0.49212
0.083392,0.0010188,0.42467,0.22497,0.0054445,0.42998,0.42502,2.8275,0.84717,0.038505,0.99679,0.40566,0.29082,0.2441,0.3307,0.56145,1.675,5.966,1.196,0.57484,0.055929
0.62872,0.0014272,0.42112,0.10072,0.22969,0.34914,0.17811,1.0762,0.41172,0.80745,0.81867,1.1334,1.3557,1.2649,0.12663,0.70918,1.8525,0.17541,0.043158,0.63462,0.0089134
2.691,0.0011464,0.42311,0.31099,0.71627,0.11204,1.2966,0.012545,0.050001,0.19399,1.3075,0.52165,0.26734,2.5663,0.3879,0.68592,0.52231,0.92899,0.047112,1.8869,0.35961
2.6545,0.00087359,0.4273,0.78299,0.36111,0.48347,2.5529,0.3112,0.43218,3.7709,0.13597,2.738,3.4109,1.1194,0.047623,0.036041,4.8209,0.81354,0.55067,0.49241,0.45371
0.8291,0.00099813,0.42325,2.6426,0.98246,2.856,0.028126,0.38545,4.8699,1.5466,1.1119,0.99837,0.68616,0.42042,0.46352,0.03039,1.4302,0.038291,3.0806,0.35391,0.66422
2.2448,0.0012508,0.42168,1.3234,0.98812,0.65982,0.34153,0.67221,1.9497,0.42557,1.6929,1.3421,1.1129,0.82677,0.10144,0.32145,2.1118,0.69215,1.3854,0.51112,0.77817
1.2824,0.0013228,0.42658,0.0044742,2.4514,1.1174,2.0066,0.25886,0.75714,1.1886,1.2815,1.7751,0.12393,2.1394,0.038633,0.55034,1.2841,0.3345,1.0589,1.3991,0.0865
0.51875,0.00079025,0.42152,0.13023,0.20118,0.78705,0.57411,0.59861,0.031227,1.2562,1.1325,0.78846,1.1261,0.24162,1.1992,0.27824,0.16785,0.45533,0.11741,1.4135,0.010869
0.68592,0.0012837,0.42267,1.874,2.421,0.91937,1.0586,3.1033,0.1474,0.035018,1.3367,0.035108,0.0006944,7.8154,0.82254,2.1442,2.296,2.4469,1.4374,1.0915,0.02332
0.52384,0.00076389,0.42383,0.26965,0.78327,2.1629,1.464,0.095913,0.66107,0.32983,1.8707,2.0609,1.0208,1.7588,0.79497,3.4112,1.4208,0.23343,0.29794,1.3609,1.1137
0.29353,0.00090138,0.42042,0.17978,0.65478,3.9142,0.56563,0.96642,4.4076,0.67491,1.3032,1.2822,0.81409,0.71193,0.22307,0.2805,0.58198,0.59382,2.6818,1.7082,2.9455
0.02312,0.0011424,0.42187,0.74068,0.097423,1.384,0.93983,0.53472,0.73442,1.9326,0.7908,1.2057,1.2222,0.44459,0.89705,1.5598,0.63402,0.38602,0.45574,2.4032,0.47168
1.7364,0.00088219,0.42273,3.7706,0.87213,0.10815,0.36654,3.2062,0.092081,1.2475,0.89727,0.98571,1.6713,1.8117,0.64672,0.40862,0.58394,0.37805,1.1835,0.90653,0.72914
1.3957,0.00088686,0.42263,0.096626,0.12143,4.0641,1.639,1.469,0.40646,0.05847,1.028,0.36531,0.24798,0.95062,2.8568,0.47974,0.91379,0.451,0.19038,1.1531,0.65038
0.0060173,0.001495,0.42209,0.83789,0.067029,0.20784,0.19852,1.0096,1.031,0.029873,2.1896,0.79167,0.66612,0.14297,0.99257,0.94052,3.1252,0.60854,2.5525,0.40821,0.37443
0.26827,0.00070683,0.42467,0.18454,0.40524,0.11314,0.6343,0.20862,0.33817,0.10366,0.28595,0.26267,1.1238,0.07832,2.1053,0.42127,0.21079,1.0615,0.36341,1.8261,0.25048
1.3463,0.0011177,0.42404,0.26951,3.086,1.8801,0.11996,0.38522,0.28575,0.29393,2.7737,0.85545,0.51326,0.47726,0.31764,1.1571,0.61908,0.85602,0.22658,1.6886,1.2292
1.1096,0.0008954,0.4216,0.54594,0.37406,0.71606,0.40414,3.5417,1.9028,2.1291,0.70635,0.011256,2.1219,1.0767,3.6274,0.43417,0.042018,0.92492,0.23088,0.33015,5.9198
0.61749,0.00057563,0.42148,0.47439,1.5083,0.16264,0.68509,2.4958,0.64119,0.94006,1.3526,2.905,0.95945,0.21539,0.11797,1.7769,0.27781,0.22345,2.4519,0.8373,0.0010157
0.11699,0.0010835,0.4224,0.066076,0.17186,0.91124,0.49884,0.13784,0.94947,0.15026,0.16096,1.8724,2.3723,0.068907,2.2165,0.13228,0.05415,0.13355,1.7312,1.5504,1.258
0.77032,0.00082643,0.4234,1.4037,0.31824,0.34276,1.2681,1.5639,1.288,0.26328,0.092823,0.45636,0.83558,1.7834,1.2332,0.14842,0.032212,0.27416,0.66116,2.174,0.076948
